State,City,Date,Temperature (C),Humidity,Condition,Wind (kph),Rainfall (mm),Visibility (km),Timestamp,Min Temp (C),Max Temp (C),Avg Temp (C),Total Precipitation (mm)
Alabama,Huntsville,2024-09-23,26.6,71,Mist,14.8,0.0,10.0,2024-12-11 20:30:53,21.9,31.8,26.6,0.0
Alabama,Huntsville,2024-09-24,26.2,73,Fog,16.9,0.0,9.9,2024-12-11 20:30:53,21.2,31.9,26.2,0.0
Alabama,Huntsville,2024-09-25,22.5,86,Moderate or heavy rain shower,14.8,32.13,9.1,2024-12-11 20:30:53,20.4,26.1,22.5,32.13
Alabama,Huntsville,2024-09-26,19.2,95,Moderate rain at times,21.2,56.24,6.1,2024-12-11 20:30:54,18.2,20.3,19.2,56.24
Alabama,Huntsville,2024-09-27,18.5,97,Heavy rain,28.8,269.18,8.1,2024-12-11 20:30:54,17.6,19.6,18.5,269.18
Alabama,Huntsville,2024-09-28,17.1,96,Light rain,27.0,32.27,7.3,2024-12-11 20:30:54,16.7,17.8,17.1,32.27
Alabama,Huntsville,2024-09-29,19.6,90,Fog,13.7,0.83,8.7,2024-12-11 20:30:54,18.1,21.3,19.6,0.83
Alabama,Huntsville,2024-09-30,21.0,83,Mist,11.9,0.0,9.7,2024-12-11 20:30:55,18.1,24.6,21.0,0.0
Alabama,Huntsville,2024-10-01,22.3,80,Fog,10.4,0.0,10.0,2024-12-11 20:30:55,17.2,27.6,22.3,0.0
Alabama,Huntsville,2024-10-02,21.9,82,Overcast,8.6,0.0,8.7,2024-12-11 20:30:55,18.9,27.3,21.9,0.0
Alabama,Huntsville,2024-10-03,22.4,76,Fog,14.8,0.0,10.0,2024-12-11 20:30:55,17.3,27.5,22.4,0.0
Alabama,Huntsville,2024-10-04,24.1,67,Overcast,10.4,0.0,10.0,2024-12-11 20:30:56,19.9,27.8,24.1,0.0
Alabama,Huntsville,2024-10-05,24.1,71,Mist,9.4,0.0,10.0,2024-12-11 20:30:56,18.0,31.2,24.1,0.0
Alabama,Huntsville,2024-10-06,24.1,70,Mist,5.8,0.0,10.0,2024-12-11 20:30:56,17.9,31.0,24.1,0.0
Alabama,Huntsville,2024-10-07,20.7,53,Sunny,17.6,0.0,10.0,2024-12-11 20:30:56,14.3,25.9,20.7,0.0
Alabama,Huntsville,2024-10-08,16.7,67,Sunny,14.4,0.0,10.0,2024-12-11 20:30:56,8.5,26.4,16.7,0.0
Alabama,Huntsville,2024-10-09,17.8,56,Sunny,13.0,0.0,10.0,2024-12-11 20:30:57,9.6,27.0,17.8,0.0
Alabama,Huntsville,2024-10-10,18.4,56,Sunny,19.1,0.0,10.0,2024-12-11 20:30:57,11.1,27.1,18.4,0.0
Alabama,Huntsville,2024-10-11,17.6,53,Sunny,8.6,0.0,10.0,2024-12-11 20:30:57,10.6,24.9,17.6,0.0
Alabama,Huntsville,2024-10-12,18.8,53,Sunny,8.3,0.0,10.0,2024-12-11 20:30:57,10.5,27.6,18.8,0.0
Alabama,Huntsville,2024-10-13,22.4,59,Partly cloudy,23.4,0.0,10.0,2024-12-11 20:30:57,14.6,30.4,22.4,0.0
Alabama,Huntsville,2024-10-14,17.6,54,Overcast,18.4,0.0,10.0,2024-12-11 20:30:58,12.1,21.5,17.6,0.0
Alabama,Huntsville,2024-10-15,9.3,62,Cloudy,29.2,0.0,10.0,2024-12-11 20:30:58,4.7,14.2,9.3,0.0
Alabama,Huntsville,2024-10-16,8.4,66,Mist,20.5,0.0,10.0,2024-12-11 20:30:58,1.0,17.1,8.4,0.0
Alabama,Huntsville,2024-10-17,10.1,64,Mist,12.6,0.0,10.0,2024-12-11 20:30:58,1.1,19.8,10.1,0.0
Alabama,Huntsville,2024-10-18,12.3,61,Sunny,8.6,0.0,10.0,2024-12-11 20:30:59,4.2,21.4,12.3,0.0
Alabama,Huntsville,2024-10-19,13.8,59,Partly cloudy,10.4,0.0,10.0,2024-12-11 20:30:59,6.8,23.1,13.8,0.0
Alabama,Huntsville,2024-10-20,15.9,59,Sunny,13.3,0.0,10.0,2024-12-11 20:30:59,7.9,25.6,15.9,0.0
Alabama,Huntsville,2024-10-21,17.3,62,Mist,6.8,0.0,10.0,2024-12-11 20:31:00,8.7,26.1,17.3,0.0
Alabama,Huntsville,2024-10-22,17.9,59,Sunny,13.7,0.0,10.0,2024-12-11 20:31:00,9.1,27.4,17.9,0.0
Alabama,Huntsville,2024-10-23,19.1,66,Mist,11.2,0.0,10.0,2024-12-11 20:31:00,11.9,26.9,19.1,0.0
Alabama,Huntsville,2024-10-24,19.1,54,Sunny,6.8,0.0,10.0,2024-12-11 20:31:00,12.0,27.4,19.1,0.0
Alabama,Huntsville,2024-10-25,18.8,45,Partly cloudy,15.5,0.0,10.0,2024-12-11 20:31:01,10.5,27.9,18.8,0.0
Alabama,Huntsville,2024-10-26,20.7,58,Patchy rain possible,11.9,0.02,10.0,2024-12-11 20:31:01,16.3,27.1,20.7,0.02
Alabama,Huntsville,2024-10-27,18.5,73,Patchy rain possible,9.7,0.04,10.0,2024-12-11 20:31:01,14.4,23.7,18.5,0.04
Alabama,Huntsville,2024-10-28,16.6,76,Cloudy,16.2,0.0,10.0,2024-12-11 20:31:01,13.7,20.1,16.6,0.0
Alabama,Huntsville,2024-10-29,17.9,83,Overcast,20.2,0.0,10.0,2024-12-11 20:31:02,15.0,23.5,17.9,0.0
Alabama,Huntsville,2024-10-30,18.5,80,Overcast,23.4,0.0,9.7,2024-12-11 20:31:02,13.5,24.3,18.5,0.0
Alabama,Huntsville,2024-10-31,21.1,70,Light drizzle,22.7,2.93,9.2,2024-12-11 20:31:02,16.8,26.6,21.1,2.93
Alabama,Huntsville,2024-11-01,17.3,76,Patchy rain possible,16.6,3.03,8.0,2024-12-11 20:31:02,13.1,20.6,17.3,3.03
Alabama,Huntsville,2024-11-02,17.3,63,Partly cloudy,14.0,0.0,10.0,2024-12-11 20:31:02,11.5,24.0,17.3,0.0
Alabama,Huntsville,2024-11-03,17.6,77,Overcast,24.5,0.0,10.0,2024-12-11 20:31:03,15.3,21.6,17.6,0.0
Alabama,Huntsville,2024-11-04,17.2,70,Overcast,29.5,0.0,10.0,2024-12-11 20:31:03,14.9,20.8,17.2,0.0
Alabama,Huntsville,2024-11-05,18.6,84,Overcast,25.6,0.0,10.0,2024-12-11 20:31:03,15.4,24.0,18.6,0.0
Alabama,Huntsville,2024-11-06,20.4,83,Overcast,14.4,0.0,9.9,2024-12-11 20:31:03,18.7,23.2,20.4,0.0
Alabama,Huntsville,2024-11-07,20.6,78,Overcast,21.2,0.0,10.0,2024-12-11 20:31:03,19.0,24.1,20.6,0.0
Alabama,Huntsville,2024-11-08,18.8,89,Light rain shower,23.4,31.6,8.1,2024-12-11 20:31:04,18.2,19.2,18.8,31.6
Alabama,Huntsville,2024-11-09,17.0,72,Overcast,21.6,0.0,8.5,2024-12-11 20:31:04,12.5,22.2,17.0,0.0
Alabama,Huntsville,2024-11-10,17.0,73,Overcast,22.3,0.0,9.6,2024-12-11 20:31:04,16.2,17.6,17.0,0.0
Alabama,Huntsville,2024-11-11,17.6,88,Moderate rain,13.3,18.56,8.8,2024-12-11 20:31:04,13.5,21.5,17.6,18.56
Alabama,Huntsville,2024-11-12,15.1,71,Partly cloudy,13.3,0.0,10.0,2024-12-11 20:31:05,8.8,23.1,15.1,0.0
Alabama,Huntsville,2024-11-13,13.0,75,Moderate or heavy rain shower,31.3,24.88,8.6,2024-12-11 20:31:05,10.5,17.0,13.0,24.88
Alabama,Huntsville,2024-11-14,12.2,89,Torrential rain shower,30.2,110.61,8.6,2024-12-11 20:31:05,10.3,15.0,12.2,110.61
Alabama,Huntsville,2024-11-15,10.6,82,Overcast,15.8,0.0,10.0,2024-12-11 20:31:05,9.4,11.9,10.6,0.0
Alabama,Huntsville,2024-11-16,8.9,88,Fog,6.8,0.0,10.0,2024-12-11 20:31:06,3.6,14.5,8.9,0.0
Alabama,Huntsville,2024-11-17,10.3,88,Mist,10.8,0.0,10.0,2024-12-11 20:31:06,4.2,16.4,10.3,0.0
Alabama,Huntsville,2024-11-18,15.5,77,Mist,13.7,0.0,10.0,2024-12-11 20:31:06,12.2,21.4,15.5,0.0
Alabama,Huntsville,2024-11-19,17.2,85,Light rain shower,15.8,8.72,10.0,2024-12-11 20:31:06,15.2,18.9,17.2,8.72
Alabama,Huntsville,2024-11-20,15.0,72,Mist,27.4,0.0,7.7,2024-12-11 20:31:06,7.9,18.7,15.0,0.0
Alabama,Huntsville,2024-11-21,6.7,53,Sunny,29.9,0.0,10.0,2024-12-11 20:31:07,1.7,12.9,6.7,0.0
Alabama,Huntsville,2024-11-22,5.0,68,Partly cloudy,22.3,0.0,10.0,2024-12-11 20:31:07,1.1,10.8,5.0,0.0
Alabama,Huntsville,2024-11-23,6.5,70,Overcast,10.4,0.0,10.0,2024-12-11 20:31:07,3.7,10.5,6.5,0.0
Alabama,Huntsville,2024-11-24,9.5,77,Fog,14.8,0.0,10.0,2024-12-11 20:31:07,2.8,17.8,9.5,0.0
Alabama,Huntsville,2024-11-25,12.6,91,Fog,23.4,0.0,9.3,2024-12-11 20:31:08,8.6,15.7,12.6,0.0
Alabama,Huntsville,2024-11-26,9.3,80,Moderate rain,17.6,21.82,9.3,2024-12-11 20:31:08,4.8,15.5,9.3,21.82
Alabama,Huntsville,2024-11-27,8.6,81,Mist,18.0,0.0,10.0,2024-12-11 20:31:08,2.3,17.0,8.6,0.0
Alabama,Huntsville,2024-11-28,11.5,94,Moderate or heavy rain with thunder,22.3,11.36,9.9,2024-12-11 20:31:08,7.7,13.9,11.5,11.36
Alabama,Huntsville,2024-11-29,4.6,63,Overcast,15.8,0.0,10.0,2024-12-11 20:31:08,1.5,9.5,4.6,0.0
Alabama,Huntsville,2024-11-30,3.3,53,Sunny,6.8,0.0,10.0,2024-12-11 20:31:09,-1.9,10.3,3.3,0.0
Alabama,Huntsville,2024-12-01,4.1,55,Partly cloudy,16.9,0.0,10.0,2024-12-11 20:31:09,-0.3,8.2,4.1,0.0
Alabama,Huntsville,2024-12-02,1.7,55,Cloudy,20.2,0.0,10.0,2024-12-11 20:31:09,-2.6,6.5,1.7,0.0
Alabama,Huntsville,2024-12-03,-0.3,65,Partly cloudy,14.4,0.0,10.0,2024-12-11 20:31:09,-4.6,5.2,-0.3,0.0
Alabama,Huntsville,2024-12-04,2.9,52,Partly cloudy,20.9,0.0,9.7,2024-12-11 20:31:10,-3.1,8.9,2.9,0.0
Alabama,Huntsville,2024-12-05,2.9,64,Overcast,22.7,0.0,10.0,2024-12-11 20:31:10,-2.6,5.4,2.9,0.0
Alabama,Huntsville,2024-12-06,-1.6,50,Sunny,14.8,0.0,10.0,2024-12-11 20:31:10,-6.6,5.0,-1.6,0.0
Alabama,Huntsville,2024-12-07,1.7,36,Partly cloudy,10.1,0.0,10.0,2024-12-11 20:31:10,-4.1,9.6,1.7,0.0
Alabama,Huntsville,2024-12-08,5.3,70,Moderate or heavy rain shower,11.5,19.04,8.4,2024-12-11 20:31:10,3.5,6.7,5.3,19.04
Alabama,Huntsville,2024-12-09,12.7,96,Heavy rain,24.8,79.08,3.5,2024-12-11 20:31:11,8.5,16.2,12.7,79.08
Alabama,Huntsville,2024-12-10,12.5,89,Light rain,20.9,10.36,9.6,2024-12-11 20:31:11,7.3,16.3,12.5,10.36
Alabama,Huntsville,2024-12-11,4.0,64,Cloudy,24.1,0.0,10.0,2024-12-11 20:31:11,1.2,7.4,4.0,0.0
Alaska,Anchorage,2024-09-12,10.1,89,Light drizzle,14.0,4.81,6.7,2024-12-11 20:31:11,8.9,11.5,10.1,4.81
Alaska,Anchorage,2024-09-13,9.8,84,Patchy rain possible,7.9,1.08,9.3,2024-12-11 20:31:12,8.4,11.7,9.8,1.08
Alaska,Anchorage,2024-09-14,9.8,83,Light rain,5.8,6.22,8.7,2024-12-11 20:31:12,7.8,11.7,9.8,6.22
Alaska,Anchorage,2024-09-15,11.1,75,Light rain shower,26.3,5.72,8.8,2024-12-11 20:31:12,8.8,13.6,11.1,5.72
Alaska,Anchorage,2024-09-16,10.5,73,Light rain shower,19.4,0.63,10.0,2024-12-11 20:31:12,8.8,12.1,10.5,0.63
Alaska,Anchorage,2024-09-17,9.0,80,Patchy rain possible,11.9,0.25,10.0,2024-12-11 20:31:13,7.7,10.9,9.0,0.25
Alaska,Anchorage,2024-09-18,7.9,88,Patchy rain possible,12.2,9.09,9.5,2024-12-11 20:31:13,7.1,8.6,7.9,9.09
Alaska,Anchorage,2024-09-19,8.5,81,Patchy rain possible,10.1,0.21,10.0,2024-12-11 20:31:13,6.3,10.4,8.5,0.21
Alaska,Anchorage,2024-09-20,8.7,74,Patchy rain possible,10.8,0.13,10.0,2024-12-11 20:31:13,6.2,11.1,8.7,0.13
Alaska,Anchorage,2024-09-21,5.7,68,Sunny,13.3,0.0,10.0,2024-12-11 20:31:13,2.4,8.7,5.7,0.0
Alaska,Anchorage,2024-09-22,6.8,73,Patchy rain possible,15.1,0.02,10.0,2024-12-11 20:31:14,3.8,9.8,6.8,0.02
Alaska,Anchorage,2024-09-23,7.8,76,Patchy rain possible,17.3,0.59,10.0,2024-12-11 20:31:14,5.6,10.5,7.8,0.59
Alaska,Anchorage,2024-09-24,7.6,86,Light drizzle,16.9,1.81,8.7,2024-12-11 20:31:14,5.8,9.5,7.6,1.81
Alaska,Anchorage,2024-09-25,7.1,88,Patchy rain possible,9.7,0.08,10.0,2024-12-11 20:31:14,6.1,8.5,7.1,0.08
Alaska,Anchorage,2024-09-26,7.6,82,Patchy rain possible,10.8,0.2,10.0,2024-12-11 20:31:14,6.2,9.3,7.6,0.2
Alaska,Anchorage,2024-09-27,6.9,81,Patchy rain possible,8.3,0.19,10.0,2024-12-11 20:31:15,5.5,8.8,6.9,0.19
Alaska,Anchorage,2024-09-28,7.4,73,Overcast,8.6,0.0,10.0,2024-12-11 20:31:15,5.1,10.0,7.4,0.0
Alaska,Anchorage,2024-09-29,7.2,77,Overcast,11.9,0.0,10.0,2024-12-11 20:31:15,4.5,10.4,7.2,0.0
Alaska,Anchorage,2024-09-30,6.6,73,Overcast,14.4,0.0,10.0,2024-12-11 20:31:15,4.6,9.0,6.6,0.0
Alaska,Anchorage,2024-10-01,6.7,74,Partly cloudy,5.0,0.0,10.0,2024-12-11 20:31:16,5.1,8.4,6.7,0.0
Alaska,Anchorage,2024-10-02,5.3,77,Sunny,7.2,0.0,10.0,2024-12-11 20:31:16,3.4,7.4,5.3,0.0
Alaska,Anchorage,2024-10-03,5.6,76,Cloudy,7.6,0.0,10.0,2024-12-11 20:31:16,3.9,8.0,5.6,0.0
Alaska,Anchorage,2024-10-04,7.4,77,Light drizzle,19.1,6.33,5.9,2024-12-11 20:31:16,6.0,9.5,7.4,6.33
Alaska,Anchorage,2024-10-05,6.5,79,Light rain,11.2,2.18,9.2,2024-12-11 20:31:16,4.7,8.6,6.5,2.18
Alaska,Anchorage,2024-10-06,6.2,81,Overcast,15.5,1.99,9.6,2024-12-11 20:31:22,4.6,8.0,6.2,1.99
Alaska,Anchorage,2024-10-07,6.2,76,Patchy rain possible,6.1,0.25,10.0,2024-12-11 20:31:22,4.6,8.0,6.2,0.25
Alaska,Anchorage,2024-10-08,5.6,89,Light rain shower,10.1,2.53,8.0,2024-12-11 20:31:22,4.8,6.1,5.6,2.53
Alaska,Anchorage,2024-10-09,4.2,87,Overcast,10.1,0.81,9.3,2024-12-11 20:31:23,3.1,5.3,4.2,0.81
Alaska,Anchorage,2024-10-10,3.5,84,Patchy rain possible,9.0,0.41,10.0,2024-12-11 20:31:23,2.1,5.0,3.5,0.41
Alaska,Anchorage,2024-10-11,4.9,76,Patchy rain possible,20.5,0.6,9.8,2024-12-11 20:31:23,2.9,7.5,4.9,0.6
Alaska,Anchorage,2024-10-12,5.9,75,Light rain,27.4,6.91,8.1,2024-12-11 20:31:23,4.9,9.4,5.9,6.91
Alaska,Anchorage,2024-10-13,5.9,76,Patchy rain possible,15.1,0.62,9.8,2024-12-11 20:31:24,4.4,8.4,5.9,0.62
Alaska,Anchorage,2024-10-14,4.3,79,Patchy rain possible,10.1,0.04,10.0,2024-12-11 20:31:24,2.8,6.5,4.3,0.04
Alaska,Anchorage,2024-10-15,3.5,80,Partly cloudy,7.9,0.0,10.0,2024-12-11 20:31:24,1.4,5.4,3.5,0.0
Alaska,Anchorage,2024-10-16,3.9,77,Patchy rain possible,15.1,0.12,10.0,2024-12-11 20:31:24,0.7,5.1,3.9,0.12
Alaska,Anchorage,2024-10-17,-0.4,60,Partly cloudy,17.6,0.0,10.0,2024-12-11 20:31:24,-1.9,2.2,-0.4,0.0
Alaska,Anchorage,2024-10-18,-1.5,54,Sunny,17.3,0.0,10.0,2024-12-11 20:31:25,-2.9,0.7,-1.5,0.0
Alaska,Anchorage,2024-10-19,-2.2,48,Sunny,13.7,0.0,10.0,2024-12-11 20:31:25,-3.7,-0.4,-2.2,0.0
Alaska,Anchorage,2024-10-20,-0.4,43,Partly cloudy,4.0,0.0,10.0,2024-12-11 20:31:25,-2.1,1.5,-0.4,0.0
Alaska,Anchorage,2024-10-21,2.3,56,Patchy rain possible,11.2,3.97,9.0,2024-12-11 20:31:25,0.4,4.1,2.3,3.97
Alaska,Anchorage,2024-10-22,4.9,70,Patchy rain possible,38.9,0.49,10.0,2024-12-11 20:31:26,3.9,6.4,4.9,0.49
Alaska,Anchorage,2024-10-23,1.6,72,Heavy snow,24.5,0.82,9.4,2024-12-11 20:31:26,-0.7,4.0,1.6,0.82
Alaska,Anchorage,2024-10-24,-1.6,64,Sunny,15.1,0.0,10.0,2024-12-11 20:31:26,-2.8,0.0,-1.6,0.0
Alaska,Anchorage,2024-10-25,-3.1,63,Cloudy,18.7,0.0,10.0,2024-12-11 20:31:26,-4.6,-1.2,-3.1,0.0
Alaska,Anchorage,2024-10-26,-3.9,64,Sunny,13.7,0.0,10.0,2024-12-11 20:31:27,-5.1,-2.4,-3.9,0.0
Alaska,Anchorage,2024-10-27,-4.1,66,Sunny,8.6,0.0,10.0,2024-12-11 20:31:27,-5.6,-2.4,-4.1,0.0
Alaska,Anchorage,2024-10-28,-0.2,83,Heavy snow,17.3,8.04,5.3,2024-12-11 20:31:27,-0.9,0.7,-0.2,8.04
Alaska,Anchorage,2024-10-29,-1.0,92,Heavy snow,26.6,9.99,4.4,2024-12-11 20:31:27,-2.5,0.8,-1.0,9.99
Alaska,Anchorage,2024-10-30,-4.1,85,Cloudy,15.5,0.22,10.0,2024-12-11 20:31:27,-6.4,-2.4,-4.1,0.22
Alaska,Anchorage,2024-10-31,-1.0,94,Heavy snow,17.6,5.09,8.3,2024-12-11 20:31:28,-3.3,0.4,-1.0,5.09
Alaska,Anchorage,2024-11-01,0.1,92,Light freezing rain,20.9,0.36,8.8,2024-12-11 20:31:28,-0.7,1.3,0.1,0.36
Alaska,Anchorage,2024-11-02,-0.5,86,Overcast,21.2,0.01,10.0,2024-12-11 20:31:28,-1.4,0.8,-0.5,0.01
Alaska,Anchorage,2024-11-03,-1.2,85,Overcast,5.8,0.0,10.0,2024-12-11 20:31:28,-2.7,0.5,-1.2,0.0
Alaska,Anchorage,2024-11-04,-0.3,86,Overcast,9.7,0.32,9.4,2024-12-11 20:31:28,-2.7,1.3,-0.3,0.32
Alaska,Anchorage,2024-11-05,0.9,81,Heavy snow,23.4,4.7,8.0,2024-12-11 20:31:29,-1.1,2.3,0.9,4.7
Alaska,Anchorage,2024-11-06,1.2,84,Light rain shower,9.4,0.64,10.0,2024-12-11 20:31:29,-0.5,3.3,1.2,0.64
Alaska,Anchorage,2024-11-07,-0.3,81,Overcast,16.9,0.04,10.0,2024-12-11 20:31:29,-1.3,0.8,-0.3,0.04
Alaska,Anchorage,2024-11-08,-0.5,80,Overcast,16.9,0.05,10.0,2024-12-11 20:31:29,-3.1,1.1,-0.5,0.05
Alaska,Anchorage,2024-11-09,-1.1,77,Partly cloudy,14.4,0.0,10.0,2024-12-11 20:31:29,-2.1,0.8,-1.1,0.0
Alaska,Anchorage,2024-11-10,-1.0,76,Overcast,18.0,0.0,10.0,2024-12-11 20:31:30,-2.9,0.3,-1.0,0.0
Alaska,Anchorage,2024-11-11,-2.4,77,Cloudy,6.8,0.0,10.0,2024-12-11 20:31:30,-4.5,-0.5,-2.4,0.0
Alaska,Anchorage,2024-11-12,-5.4,72,Overcast,7.6,0.0,10.0,2024-12-11 20:31:30,-6.6,-4.0,-5.4,0.0
Alaska,Anchorage,2024-11-13,-7.8,69,Sunny,7.2,0.0,10.0,2024-12-11 20:31:30,-9.0,-5.5,-7.8,0.0
Alaska,Anchorage,2024-11-14,-8.2,82,Light snow,14.4,0.6,9.5,2024-12-11 20:31:31,-11.1,-4.7,-8.2,0.6
Alaska,Anchorage,2024-11-15,-4.1,88,Overcast,20.5,0.64,9.4,2024-12-11 20:31:31,-4.6,-2.7,-4.1,0.64
Alaska,Anchorage,2024-11-16,-3.9,86,Heavy snow,16.9,5.94,5.3,2024-12-11 20:31:31,-6.8,-2.6,-3.9,5.94
Alaska,Anchorage,2024-11-17,-8.4,69,Overcast,18.7,0.46,9.6,2024-12-11 20:31:31,-11.6,-6.3,-8.4,0.46
Alaska,Anchorage,2024-11-18,-12.7,74,Partly cloudy,13.3,0.01,10.0,2024-12-11 20:31:32,-13.6,-11.5,-12.7,0.01
Alaska,Anchorage,2024-11-19,-12.1,72,Partly cloudy,11.2,0.0,10.0,2024-12-11 20:31:32,-14.0,-9.8,-12.1,0.0
Alaska,Anchorage,2024-11-20,-9.6,67,Cloudy,4.3,0.0,10.0,2024-12-11 20:31:32,-12.2,-7.4,-9.6,0.0
Alaska,Anchorage,2024-11-21,-5.7,81,Partly cloudy,5.0,0.0,10.0,2024-12-11 20:31:32,-6.7,-3.5,-5.7,0.0
Alaska,Anchorage,2024-11-22,-5.3,82,Overcast,7.9,0.0,10.0,2024-12-11 20:31:32,-6.2,-3.3,-5.3,0.0
Alaska,Anchorage,2024-11-23,-4.6,82,Overcast,5.8,0.0,10.0,2024-12-11 20:31:33,-6.4,-2.3,-4.6,0.0
Alaska,Anchorage,2024-11-24,-5.2,85,Overcast,5.4,0.0,10.0,2024-12-11 20:31:33,-6.4,-3.7,-5.2,0.0
Alaska,Anchorage,2024-11-25,-3.3,95,Heavy snow,6.8,7.78,4.1,2024-12-11 20:31:33,-6.7,-1.2,-3.3,7.78
Alaska,Anchorage,2024-11-26,-7.8,95,Moderate snow,6.1,0.72,6.0,2024-12-11 20:31:33,-11.2,-5.9,-7.8,0.72
Alaska,Anchorage,2024-11-27,-12.7,93,Light freezing rain,5.0,0.11,9.0,2024-12-11 20:31:34,-15.2,-10.4,-12.7,0.11
Alaska,Anchorage,2024-11-28,-16.3,89,Sunny,7.6,0.01,10.0,2024-12-11 20:31:34,-17.2,-15.2,-16.3,0.01
Alaska,Anchorage,2024-11-29,-15.6,79,Sunny,4.3,0.0,10.0,2024-12-11 20:31:34,-17.5,-13.1,-15.6,0.0
Alaska,Anchorage,2024-11-30,-15.1,81,Cloudy,7.9,0.0,10.0,2024-12-11 20:31:34,-16.4,-12.9,-15.1,0.0
Alaska,Anchorage,2024-12-01,-14.0,84,Light snow,14.8,0.11,10.0,2024-12-11 20:31:35,-16.4,-10.8,-14.0,0.11
Alaska,Anchorage,2024-12-02,-10.0,90,Partly cloudy,15.5,0.02,10.0,2024-12-11 20:31:35,-10.5,-9.2,-10.0,0.02
Alaska,Anchorage,2024-12-03,-6.6,91,Light freezing rain,17.6,0.17,10.0,2024-12-11 20:31:35,-9.8,-4.5,-6.6,0.17
Alaska,Anchorage,2024-12-04,-2.6,90,Overcast,10.8,0.15,10.0,2024-12-11 20:31:35,-4.0,-1.1,-2.6,0.15
Alaska,Anchorage,2024-12-05,-0.9,95,Mist,13.0,0.77,4.9,2024-12-11 20:31:36,-2.5,0.4,-0.9,0.77
Alaska,Anchorage,2024-12-06,-1.4,91,Light freezing rain,15.5,0.14,10.0,2024-12-11 20:31:36,-2.8,-0.0,-1.4,0.14
Alaska,Anchorage,2024-12-07,-3.7,90,Partly cloudy,8.6,0.0,10.0,2024-12-11 20:31:36,-6.1,-1.2,-3.7,0.0
Alaska,Anchorage,2024-12-08,-4.3,89,Overcast,11.2,0.01,10.0,2024-12-11 20:31:36,-6.8,-1.9,-4.3,0.01
Alaska,Anchorage,2024-12-09,-1.6,90,Light freezing rain,15.8,1.84,8.9,2024-12-11 20:31:36,-3.0,-0.9,-1.6,1.84
Alaska,Anchorage,2024-12-10,-0.9,91,Light freezing rain,13.7,4.0,7.9,2024-12-11 20:31:37,-2.2,0.0,-0.9,4.0
Alaska,Anchorage,2024-12-11,-2.4,89,Light freezing rain,16.9,2.61,9.4,2024-12-11 20:31:37,-4.0,-1.5,-2.4,2.61
Alaska,Juneau,2024-09-12,6.2,98,Moderate rain,10.4,30.34,6.5,2024-12-11 20:31:37,5.2,7.3,6.2,30.34
Alaska,Juneau,2024-09-13,7.1,98,Light rain shower,10.4,20.12,5.6,2024-12-11 20:31:37,6.3,8.2,7.1,20.12
Alaska,Juneau,2024-09-14,7.2,87,Light rain,6.5,4.35,7.6,2024-12-11 20:31:37,4.9,11.7,7.2,4.35
Alaska,Juneau,2024-09-15,5.7,96,Moderate rain,12.2,18.18,6.3,2024-12-11 20:31:38,3.9,7.2,5.7,18.18
Alaska,Juneau,2024-09-16,7.6,92,Light rain shower,9.7,9.66,9.3,2024-12-11 20:31:38,5.5,10.3,7.6,9.66
Alaska,Juneau,2024-09-17,6.4,84,Patchy rain possible,6.1,0.16,10.0,2024-12-11 20:31:38,2.2,10.0,6.4,0.16
Alaska,Juneau,2024-09-18,5.7,96,Light rain shower,14.4,12.69,6.7,2024-12-11 20:31:38,4.5,7.2,5.7,12.69
Alaska,Juneau,2024-09-19,5.8,97,Moderate or heavy rain with thunder,11.2,18.68,7.0,2024-12-11 20:31:39,4.9,7.4,5.8,18.68
Alaska,Juneau,2024-09-20,5.8,88,Patchy rain possible,7.2,0.53,8.3,2024-12-11 20:31:39,4.0,8.4,5.8,0.53
Alaska,Juneau,2024-09-21,4.0,97,Light rain,11.2,13.23,4.4,2024-12-11 20:31:39,2.1,6.7,4.0,13.23
Alaska,Juneau,2024-09-22,6.0,98,Light rain,9.7,24.08,4.7,2024-12-11 20:31:39,4.7,7.7,6.0,24.08
Alaska,Juneau,2024-09-23,6.0,98,Light rain shower,15.8,51.54,7.7,2024-12-11 20:31:40,4.2,8.5,6.0,51.54
Alaska,Juneau,2024-09-24,6.5,96,Moderate or heavy rain with thunder,13.3,22.95,9.3,2024-12-11 20:31:40,5.6,7.2,6.5,22.95
Alaska,Juneau,2024-09-25,5.2,95,Light rain shower,6.5,10.68,4.5,2024-12-11 20:31:40,4.0,6.3,5.2,10.68
Alaska,Juneau,2024-09-26,4.3,83,Patchy rain possible,7.9,0.76,9.7,2024-12-11 20:31:40,2.1,7.9,4.3,0.76
Alaska,Juneau,2024-09-27,4.0,77,Patchy rain possible,9.0,0.23,10.0,2024-12-11 20:31:41,1.5,7.1,4.0,0.23
Alaska,Juneau,2024-09-28,3.8,97,Light rain shower,8.6,9.8,5.6,2024-12-11 20:31:41,3.0,4.9,3.8,9.8
Alaska,Juneau,2024-09-29,4.5,89,Light rain shower,4.7,1.4,10.0,2024-12-11 20:31:41,3.0,6.2,4.5,1.4
Alaska,Juneau,2024-09-30,3.8,80,Patchy rain possible,11.2,2.21,9.1,2024-12-11 20:31:41,0.4,7.4,3.8,2.21
Alaska,Juneau,2024-10-01,4.1,86,Mist,10.1,2.7,7.3,2024-12-11 20:31:41,2.0,7.0,4.1,2.7
